,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0487507,VELVET ENERGY LTD.,03,5520.0M,E 403.3M,MANNVILLE,924.6M,0487507,01,N 98.0M,GAS,03-31-053-15W5,PRODUCTION,100/13-06-054-15W5/00,VELVET HZ ROSEVEAR 13-6-54-15,2018,53.6153151024001,-116.2028190524
0487508,TAMARACK ACQUISITION CORP.,03,3400.0M,W 191.7M,CARDIUM,971.5M,0487508,01,N 320.6M,OIL,01-01-044-05W5,CRUDE,100/03-31-043-04W5/00,TAC 1-1 HZ PEMBINA 3-31-43-4,2018,52.7581510546001,-114.5840561674
0487509,TAMARACK ACQUISITION CORP.,03,3600.0M,W 203.7M,CARDIUM,971M,0487509,01,N 320.6M,OIL,01-01-044-05W5,CRUDE,100/04-31-043-04W5/00,TAC 1-1 HZ PEMBINA 4-31-43-4,2018,52.7581510546001,-114.5840561674
0487510,ASPENLEAF ENERGY LIMITED,03,5130.0M,W 127.0M,HILLS,957.2M,0487510,01,S 81.7M,OIL,16-21-067-08W5,CRUDE,100/14-29-067-08W5/00,ASPENLEAF HZ SWANH 14-29-67-8,2018,54.8162852060001,-115.1482064636
0487511,ASPENLEAF ENERGY LIMITED,03,5191.0M,W 121.0M,HILLS,957.6M,0487511,01,S 95.5M,OIL,16-21-067-08W5,CRUDE,100/11-29-067-08W5/00,ASPENLEAF HZ SWANH 11-29-67-8,2018,54.8162852060001,-115.1482064636
0487512,TORC OIL & GAS LTD.,03,3183.0M,E 60.4M,CARDIUM,979.4M,0487512,01,N 379.4M,OIL,04-01-060-20W5,CRUDE,103/05-02-060-20W5/00,TORC 103 HZ KAYBOBS 5-2-60-20,2018,54.1545461612001,-116.8663359944
0487513,TORC OIL & GAS LTD.,03,3187.7M,E 736.2M,CARDIUM,838.4M,0487513,01,S 215.2M,OIL,14-32-058-19W5,CRUDE,102/15-04-059-19W5/00,TORC 102 HZ KAYBOBS 15-4-59-19,2018,54.0596648650001,-116.7907850276
0487514,PEYTO EXPLORATION & DEVELOPMENT CORP.,03,5100.0M,E 660.7M,MANNVILLE,1223.6M,0487514,01,N 523.6M,GAS,06-12-042-13W5,PRODUCTION,100/02-01-042-13W5/00,PEYTO BRAZR 2-1-42-13,2018,52.597995486,-115.7427162238
0487515,PEYTO EXPLORATION & DEVELOPMENT CORP.,03,4300.0M,W 59.0M,WILRICH,1105.4M,0487515,01,N 498.8M,GAS,08-05-049-15W5,PRODUCTION,102/04-05-049-15W5/00,PEYTO PECO 4-5-49-15,2018,53.1946610058001,-116.1493638732
0487516,OBSIDIAN ENERGY LTD.,03,5600.0M,W 163.9M,RIVER,985.2M,0487516,01,S 201.9M,GAS,16-32-042-08W5,PRODUCTION,100/08-34-042-08W5/00,OBE HZ 102 WILLGR 8-34-42-8,2018,52.6636116194001,-115.107472609
0288829,BONTERRA ENERGY CORP.,04,2157.0M,E 613.9M,PEKISKO,886.2M,0288829,01,N 428.3M,BRINE,06-03-048-08W5,RESUMPTIONINJECTION,102/06-03-048-08W5/02,BONTERRA 102 PEMBINA 6-3-48-8,2018,53.1073653862001,-115.0888950868
0366899,VENTURION OIL LIMITED,04,2450.0M,235.1M W,LLOYDMINSTER,731.5M,0366899,01,100/01-10-046-12W4/04 N,OIL,01-09-046-12W4,CRUDE,100/01-10-046-12W4/04,VEN OIL HZ KILLAMN 1-10-46-12,2018,52.9465666176001,-111.6754044234
0487517,GAIN ENERGY LTD.,04,5500.0M,W 135.1M,GLAUCONITIC,980.9M,0487517,01,N 265.5M,OIL,01-27-042-05W5,CRUDE,100/02-15-042-05W5/00,GAIN HZ WILLGR 2-15-42-5,2018,52.6412977414,-114.6283135478
0487518,GAIN ENERGY LTD.,04,5500.0M,W 125.1M,GLAUCONITIC,980.7M,0487518,01,N 265.4M,OIL,01-27-042-05W5,CRUDE,100/01-15-042-05W5/00,GAIN HZ WILLGR 1-15-42-5,2018,52.6412977414,-114.6283135478
0487519,GAIN ENERGY LTD.,04,5500.0M,W 115.1M,GLAUCONITIC,980.5M,0487519,01,N 265.2M,OIL,01-27-042-05W5,CRUDE,100/04-14-042-05W5/00,GAIN HZ PEMBINA 4-14-42-5,2018,52.6412977414,-114.6283135478
0487520,RMP ENERGY INC.,04,5900.0M,E 413.1M,MONTNEY,655.7M,0487520,01,S 493.1M,OIL,12-12-069-04W6,CRUDE,100/03-17-069-03W6/00,RMP HZ ELM 3-17-69-3,2018,54.9618161586001,-118.4732205338
0487521,CANADIAN NATURAL RESOURCES LIMITED,04,626.0M,647.9M E,MCMURRAY,645.1M,0487521,01,1AC/12-03-066-05W4/00 S,BITUMEN,12-03-066-05W4,CRUDE,1AC/12-03-066-05W4/00,CNRL 1AB WOLF LK 12-3-66-5,2018,54.6846947204001,-110.6763105906
0487522,CANADIAN NATURAL RESOURCES LIMITED,04,637.0M,643.0M E,MCMURRAY,645.1M,0487522,01,1AD/13-03-066-05W4/00 S,BITUMEN,12-03-066-05W4,CRUDE,1AD/13-03-066-05W4/00,CNRL 1AD WOLF LK 13-3-66-5,2018,54.6846947204001,-110.6763105906
0487523,CANADIAN NATURAL RESOURCES LIMITED,04,593.0M,526.6M W,MCMURRAY,637.2M,0487523,01,1AD/07-04-066-05W4/00 N,BITUMEN,07-04-066-05W4,CRUDE,1AD/07-04-066-05W4/00,CNRL 1AE WOLF LK 7-4-66-5,2018,54.6767276482001,-110.6890337776
0487524,CANADIAN NATURAL RESOURCES LIMITED,04,598.0M,519.3M W,MCMURRAY,637M,0487524,01,1AC/08-04-066-05W4/00 N,BITUMEN,07-04-066-05W4,CRUDE,1AC/08-04-066-05W4/00,CNRL 1AC WOLF LK 8-4-66-5,2018,54.6767276482001,-110.6890337776
0487525,CANADIAN NATURAL RESOURCES LIMITED,04,621.0M,740.9M W,MCMURRAY,637.8M,0487525,01,1AB/10-04-066-05W4/00 S,BITUMEN,10-04-066-05W4,CRUDE,1AB/10-04-066-05W4/00,CNRL 1AC WOLF LK 10-4-66-5,2018,54.6839522112001,-110.6890503424
0487526,CANADIAN NATURAL RESOURCES LIMITED,04,533.0M,277.5M W,MCMURRAY,641.9M,0487526,01,1AB/10-06-066-05W4/00 S,BITUMEN,15-06-066-05W4,CRUDE,1AB/10-06-066-05W4/00,CNRL 1AB WOLF LK 10-6-66-5,2018,54.6839331542,-110.7394375496
0487527,WARD CHEMICAL INCORPORATED,04,1410.0M,W 727.7M,WINNIPEGOSIS,601.4M,0487527,01,N 537.5M,BRINE,07-30-071-21W4,PRODUCTION,102/07-30-071-21W4/00,310574 ALTA 02 GAMBLER 7-30-71-21,2018,55.1715389714,-113.2142374186
0487528,SPUR PETROLEUM LTD.,04,2900.0M,W 243.2M,CLEARWATER,762.2M,0487528,01,S 536.8M,BITUMEN,09-24-074-26W4,CRUDE,100/13-20-074-25W4/00,SPL 9-24 HZ MARTENH 13-20-74-25,2018,55.426640336,-113.8553487382
0487529,SPUR PETROLEUM LTD.,04,2900.0M,W 235.8M,CLEARWATER,762.6M,0487529,01,S 530.0M,BITUMEN,09-24-074-26W4,CRUDE,102/13-20-074-25W4/00,SPL 9-24 HZ 102 MARTENH 13-20-74-25,2018,55.426640336,-113.8553487382
0487530,BONAVISTA ENERGY CORPORATION,04,4924.0M,W 85.0M,MANNVILLE,879.7M,0487530,01,N 474.9M,GAS,08-07-043-27W4,PRODUCTION,100/05-12-043-28W4/00,BEC HZ FBANK,2018,52.6848184452001,-113.9002493728
0487531,CANADIAN NATURAL RESOURCES LIMITED,04,561.0M,623.4M E,MCMURRAY,636.1M,0487531,01,1AA/11-04-066-05W4/00 S,BITUMEN,11-04-066-05W4,CRUDE,1AA/11-04-066-05W4/00,CNRL 1AB WOLF LK 11-4-66-5,2018,54.683935279,-110.701476012
0487532,CANADIAN NATURAL RESOURCES LIMITED,04,578.0M,671.4M E,MCMURRAY,530M,0487532,01,106/11-33-086-23W4/00 S,BITUMEN,12-33-086-23W4,CRUDE,106/11-33-086-23W4/00,CNRL WDHP46-11A WOODENH 11-33-86-23,2018,56.50220684,-113.5770727588
0487533,TORXEN RESOURCES LTD.,04,2858.0M,289.0M W,ELLERSLIE,744.3M,0487533,01,100/03-03-016-16W4/00 N,OIL,01-33-015-16W4,CRUDE,100/03-03-016-16W4/00,TORXEN ENCHANT,2018,50.2969352282001,-112.1374640782
0487534,TORXEN RESOURCES LTD.,04,2799.0M,289.1M W,ELLERSLIE,744.1M,0487534,01,102/03-03-016-16W4/00 N,OIL,01-33-015-16W4,CRUDE,102/03-03-016-16W4/00,TORXEN 102 ENCHANT,2018,50.2969352282001,-112.1374640782
0487535,TORXEN RESOURCES LTD.,04,2738.0M,288.9M W,ELLERSLIE,744.5M,0487535,01,100/04-03-016-16W4/00 N,OIL,01-33-015-16W4,CRUDE,100/04-03-016-16W4/00,TORXEN ENCHANT,2018,50.2969352282001,-112.1374640782
0487536,WINSLOW RESOURCES INC.,04,1620.0M,E 614.8M,DOIG,688.5M,0487536,01,N 294.9M,OIL,03-34-076-06W6,CRUDE,100/06-34-076-06W6/00,WINSLOW DD RYCROFT 6-34-76-6,2018,55.6235870536,-118.8433349024
0487537,WINSLOW RESOURCES INC.,04,1600.0M,E 749.2M,DOIG,688.7M,0487537,01,S 65.1M,OIL,14-27-076-06W6,CRUDE,100/14-27-076-06W6/00,WINSLOW DD RYCROFT 14-27-76-6,2018,55.6163603696001,-118.8433413924
