,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0489506,ARC RESOURCES LTD.,08,3000.0M,W 187.9M,CARDIUM,877.8M,0489506,06,S 495.3M,OIL,09-19-049-07W5,CRUDE,102/16-30-049-07W5/00,ARC HZ 102 PEMBINA 16-30-49-7,2018,53.2454268880001,-115.0036858956
0489507,ARC RESOURCES LTD.,08,3000.0M,W 187.9M,CARDIUM,877.8M,0489507,06,S 505.3M,OIL,09-19-049-07W5,CRUDE,100/13-29-049-07W5/00,ARC HZ PEMBINA 13-29-49-7,2018,53.2454268880001,-115.0036858956
0489508,ARC RESOURCES LTD.,08,3000.0M,W 187.9M,CARDIUM,877.9M,0489508,06,S 515.3M,OIL,09-19-049-07W5,CRUDE,100/01-31-049-07W5/00,ARC HZ PEMBINA 1-31-49-7,2018,53.2454268880001,-115.0036858956
0489509,ARC RESOURCES LTD.,08,3000.0M,W 187.9M,CARDIUM,877.9M,0489509,06,S 525.3M,OIL,09-19-049-07W5,CRUDE,100/14-29-049-07W5/00,ARC HZ PEMBINA 14-29-49-7,2018,53.2454268880001,-115.0036858956
0489510,ARC RESOURCES LTD.,08,3000.0M,W 187.9M,CARDIUM,877.9M,0489510,06,S 535.3M,OIL,09-19-049-07W5,CRUDE,100/15-29-049-07W5/00,ARC HZ PEMBINA 15-29-49-7,2018,53.2454268880001,-115.0036858956
0489511,BLACKSPUR OIL CORP.,08,3200.0M,E 80.0M,GLAUCONITIC,746.7M,0489511,06,N 754.3M,OIL,05-21-019-13W4,CRUDE,100/04-16-019-13W4/00,BLACKSPUR HZ BANTRY,2018,50.6171496724001,-111.749537158
0489512,NORTH 40 RESOURCES LTD.,08,2915.0M,150.8M E,BANFF,880.9M,0489512,06,100/13-01-027-18W4/00 S,OIL,14-35-026-18W4,CRUDE,100/13-01-027-18W4/00,NORTH 40 HZ CESS,2018,51.2647716924001,-112.414361817
0489513,SHIELD ENERGY LTD.,11,2450.0M,E 576.4M,CREEK,790.3M,0489513,06,S 289.6M,OIL,14-03-073-12W6,CRUDE,100/12-10-073-12W6/00,SHIELDENERGY HZ SINCLAIR 12-10-73-12,2018,55.2964190438001,-119.7589287012
0489514,SHIELD ENERGY LTD.,11,2450.0M,E 551.5M,CREEK,792.5M,0489514,06,S 287.0M,OIL,14-03-073-12W6,CRUDE,100/03-03-073-12W6/00,SHIELDENERGY HZ SINCLAIR 3-3-73-12,2018,55.2964190438001,-119.7589287012
0489515,NORTH 40 RESOURCES LTD.,11,2717.0M,734.2M W,QUARTZ,827.8M,0489515,06,102/12-34-028-19W4/00 S,OIL,09-34-028-19W4,CRUDE,102/12-34-028-19W4/00,NORTH 40 HZ WAYNE 12-34-28-19,2018,51.4393305298,-112.5857302482
0489516,HUSKY OIL OPERATIONS LIMITED,11,5738.0M,W 237.6M,MONTNEY,755.2M,0489516,06,N 216.3M,GAS,01-28-073-10W6,PRODUCTION,103/08-15-073-10W6/00,HUSKY 103 HZ WEMBLEY 8-15-73-10,2018,55.3473564470001,-119.4642818704
0489517,RISING STAR RESOURCES LTD.,11,3100.0M,W 463.3M,LAKE,638.3M,0489517,06,N 738.5M,OIL,07-09-079-07W6,CRUDE,100/08-10-079-07W6/00,R S R MIRAGE 8-10-79-7,2018,55.8274477898001,-119.0210895142
0489518,RISING STAR RESOURCES LTD.,11,3100.0M,W 463.3M,LAKE,638.5M,0489518,06,N 754.5M,OIL,07-09-079-07W6,CRUDE,100/16-10-079-07W6/00,R S R HZ MIRAGE 16-10-79-7,2018,55.8274477898001,-119.0210895142
0489519,CANAMAX ENERGY LTD.,11,3450.0M,W 63.5M,LAKE,623.7M,0489519,06,S 513.5M,OIL,09-29-084-07W6,CRUDE,100/08-28-084-07W6/00,CANAMAX HZ CECIL 8-28-84-7,2018,56.3150223760001,-119.05820853
0489520,CANAMAX ENERGY LTD.,11,3450.0M,W 63.5M,LAKE,623.8M,0489520,06,S 501.5M,OIL,09-29-084-07W6,CRUDE,100/09-28-084-07W6/00,CANAMAX HZ CECIL 9-28-84-7,2018,56.3150223760001,-119.05820853
0489521,CANAMAX ENERGY LTD.,11,3450.0M,W 63.4M,LAKE,623.8M,0489521,06,S 489.5M,OIL,09-29-084-07W6,CRUDE,100/16-28-084-07W6/00,CANAMAX HZ CECIL 16-28-84-7,2018,56.3150223760001,-119.05820853
0489522,CANADIAN NATURAL RESOURCES LIMITED,11,5115.0M,E 177.0M,DUNVEGAN,868M,0489522,06,S 265.6M,OIL,13-28-065-03W6,CRUDE,100/13-04-066-03W6/00,CNRL ET AL HZ KARR 13-4-66-3,2018,54.6565327996,-118.3929498914
0489523,CANADIAN NATURAL RESOURCES LIMITED,11,5315.0M,E 184.5M,DUNVEGAN,866.4M,0489523,06,S 272.0M,OIL,13-28-065-03W6,CRUDE,100/14-04-066-03W6/00,CNRL ET AL HZ KARR 14-4-66-3,2018,54.6565327996,-118.3929498914
0489524,SHIELD ENERGY LTD.,11,2418.0M,W 79.0M,CREEK,790.3M,0489524,06,N 94.0M,OIL,01-12-073-12W6,CRUDE,100/11-12-073-12W6/00,SHIELDENERGY HZ SINCLAIR 11-12-73-12,2018,55.3036226586001,-119.694995136
0489525,SHIELD ENERGY LTD.,11,2418.0M,W 79.0M,CREEK,790.3M,0489525,06,N 54.0M,OIL,01-12-073-12W6,CRUDE,100/14-01-073-12W6/00,SHIELDENERGY HZ SINCLAIR 14-1-73-12,2018,55.3036226586001,-119.694995136
0489526,SHIELD ENERGY LTD.,11,2418.0M,W 59.0M,CREEK,790.3M,0489526,06,N 54.0M,OIL,01-12-073-12W6,CRUDE,100/02-07-073-11W6/00,SHIELDENERGY HZ SINCLAIR 2-7-73-11,2018,55.3036226586001,-119.694995136
0489527,WESTBRICK ENERGY LTD.,11,5460.0M,W 377.3M,CARDIUM,1008.3M,0489527,06,S 570.1M,OIL,09-02-044-06W5,CRUDE,102/16-06-044-05W5/00,WESTBRICK 102 HZ PEMBINA 16-6-44-5,2018,52.7661854098001,-114.7535946298
0489528,SIFTON PETROLEUM INC.,11,2090.0M,W 599.5M,RIVER,953.5M,0489528,06,N 154.4M,OIL,02-31-042-04W5,CRUDE,103/04-31-042-04W5/00,SIFTON HZ 103 PEMBINA,2018,52.6555573440001,-114.556219571
0489529,HIGH POINT OIL INC.,11,2179.0M,E 381.7M,IRETON,923.6M,0489529,06,S 681.1M,OIL,12-36-034-25W4,CRUDE,103/11-36-034-25W4/00,HIGHPOINTOIL 103 HUXLEY,2018,51.9633350646001,-113.420527867
0489530,BLACKPEARL RESOURCES INC.,11,1840.0M,165.4M W,WASECA,675.5M,0489530,06,102/04-07-056-01W4/00 N,BITUMEN,01-07-056-01W4,CRUDE,102/04-07-056-01W4/00,BLACKPEARL 1C4 FROG LK 4-7-56-1,2018,53.8183776932001,-110.1317681498
0489531,CANADIAN NATURAL RESOURCES LIMITED,11,636.0M,84.9M W,CLEARWATER,560.5M,0489531,06,102/10-21-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,102/10-21-062-08W4/00,CNRL 10D BNNYVLLE 10-21-62-8,2018,54.3784773598,-111.1317910932
0489532,CANADIAN NATURAL RESOURCES LIMITED,11,609.0M,84.9M W,CLEARWATER,560.5M,0489532,06,100/14-21-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,100/14-21-062-08W4/00,CNRL 14A BNNYVLLE 14-21-62-8,2018,54.3784773598,-111.1317910932
0489533,CANADIAN NATURAL RESOURCES LIMITED,11,712.0M,84.9M W,CLEARWATER,560.5M,0489533,06,107/01-28-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,107/01-28-062-08W4/00,CNRL 1C BNNYVLLE 1-28-62-8,2018,54.3784773598,-111.1317910932
0489534,CANADIAN NATURAL RESOURCES LIMITED,11,667.0M,94.9M W,CLEARWATER,560.5M,0489534,06,102/03-28-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,102/03-28-062-08W4/00,CNRL 3C BNNYVLLE 3-28-62-8,2018,54.3784773598,-111.1317910932
0489535,CANADIAN NATURAL RESOURCES LIMITED,11,585.0M,94.9M W,CUMMINGS,560.5M,0489535,06,102/16-21-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,102/16-21-062-08W4/00,CNRL 16C BNNYVLLE 16-21-62-8,2018,54.3784773598,-111.1317910932
0489536,CANADIAN NATURAL RESOURCES LIMITED,11,516.0M,84.9M W,CUMMINGS,560.5M,0489536,06,103/02-28-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,103/02-28-062-08W4/00,CNRL 2B BNNYVLLE 2-28-62-8,2018,54.3784773598,-111.1317910932
0489537,CANADIAN NATURAL RESOURCES LIMITED,11,694.0M,84.9M W,REX,560.5M,0489537,06,104/07-28-062-08W4/00 S,BITUMEN,15-21-062-08W4,CRUDE,104/07-28-062-08W4/00,CNRL 7B BNNYVLLE 7-28-62-8,2018,54.3784773598,-111.1317910932
0489538,DEVON CANADA CORPORATION,11,2262.0M,241.9M W,SPARKY,643.5M,0489538,06,104/15-29-048-05W4/00 S,OIL,15-20-048-05W4,CRUDE,104/15-29-048-05W4/00,DEVON 15D2 HZ WILDMERE 15-29-48-5,2018,53.15561123,-110.6903412946
0489539,CANADIAN NATURAL RESOURCES LIMITED,11,712.0M,55.6M W,CLEARWATER,625.5M,0489539,06,102/01-10-055-05W4/00 S,BITUMEN,15-03-055-05W4,CRUDE,102/01-10-055-05W4/00,CNRL 1B LNDBRGH 1-10-55-5,2018,53.7239365886,-110.6513656286
0489540,CANADIAN NATURAL RESOURCES LIMITED,11,712.0M,68.0M W,CLEARWATER,625.5M,0489540,06,102/10-03-055-05W4/00 S,BITUMEN,15-03-055-05W4,CRUDE,102/10-03-055-05W4/00,CNRL 10D LNDBRGH,2018,53.7239365886,-110.6513656286
0489541,CANADIAN NATURAL RESOURCES LIMITED,11,727.0M,69.5M W,CLEARWATER,625.5M,0489541,06,102/11-03-055-05W4/00 S,BITUMEN,15-03-055-05W4,CRUDE,102/11-03-055-05W4/00,CNRL 11C LNDBRGH,2018,53.7239365886,-110.6513656286
0489542,ARTIS EXPLORATION LTD.,12,5000.0M,W 101.0M,LAKE,885.4M,0489542,06,S 160.0M,OIL,16-09-033-22W4,CRUDE,100/08-21-033-22W4/00,ARTIS HZ GPINE,2018,51.817742971,-113.0546674686
0489543,TOURMALINE OIL CORP.,12,4650.0M,E 107.5M,VIKING,1160.7M,0489543,06,N 11.9M,GAS,04-29-046-15W5,PRODUCTION,100/14-30-046-15W5/00,TOURMALINE HZ PECO 14-30-46-15,2018,52.9905122554001,-116.143563554
0489544,PEYTO EXPLORATION & DEVELOPMENT CORP.,12,3800.0M,E 68.9M,CARDIUM,1074.9M,0489544,06,N 132.3M,GAS,04-20-053-21W5,PRODUCTION,103/04-19-053-21W5/00,PEYTO SUNDANCE 4-19-53-21,2018,53.5862003704001,-117.0625176712
0489545,COREX RESOURCES LTD.,12,2791.0M,E 375.9M,LAKE,702.6M,0489545,06,N 185.4M,OIL,04-31-083-07W6,CRUDE,100/03-30-083-07W6/00,COREX HZNTL CECIL 3-30-83-7,2018,56.2343135926001,-119.0975688
0489546,TIMBERROCK ENERGY CORP.,12,4100.0M,W 348.3M,GLAUCONITIC,1053.2M,0489546,06,S 115.5M,GAS,16-21-033-04W5,PRODUCTION,102/01-21-033-04W5/00,TIMBERROCK HZ 102 GARR,2018,51.8473459098001,-114.5001652286
0489547,TOURMALINE OIL CORP.,12,4582.0M,E 103.7M,VIKING,1160.7M,0489547,06,N 8.8M,GAS,04-29-046-15W5,PRODUCTION,100/02-20-046-15W5/00,TOURMALINE HZ COLUMBIA 2-20-46-15,2018,52.9905122554001,-116.143563554
0489548,TIMBERROCK ENERGY CORP.,12,4100.0M,W 453.1M,GLAUCONITIC,1064.7M,0489548,06,N 70.0M,GAS,02-20-033-04W5,PRODUCTION,102/01-17-033-04W5/00,TIMBERROCK HZ 102 CAROL,2018,51.8401130340001,-114.5237580408
0489549,BLACKBIRD ENERGY INC.,12,2050.0M,E 90.0M,CARDIUM,687.4M,0489549,06,N 624.3M,WATER,05-14-071-07W6,INJECTION,100/12-11-071-07W6/00,BLACKBIRD 100 HZ DIMSD 12-11-71-7,2018,55.1438072754001,-118.9641893326
0489550,BLACKBIRD ENERGY INC.,12,2410.0M,E 80.0M,CARDIUM,687.2M,0489550,06,N 624.3M,WATER,05-14-071-07W6,INJECTION,100/05-23-071-07W6/00,BLACKBIRD 100 HZ DIMSD 5-23-71-7,2018,55.1438072754001,-118.9641893326
0489551,VESTA ENERGY LTD.,12,6200.0M,E 407.3M,LAKE,940.5M,0489551,06,N 508.5M,OIL,06-30-037-28W4,CRUDE,100/05-06-038-28W4/00,VESTA CYGNET,2018,52.2048461814,-113.9943139958
0489552,ORLEN UPSTREAM CANADA LTD.,12,6359.0M,W 460.3M,MONTNEY,1036.6M,0489552,06,N 567.6M,GAS,07-10-063-06W6,PRODUCTION,103/04-09-063-06W6/00,OUC 103 HZ KAKWA 4-9-63-6,2018,54.4311057192001,-118.8083527376
0489553,JOURNEY ENERGY INC.,12,2350.0M,W 30.0M,GLAUCONITIC,707M,0489553,06,N 117.0M,OIL,01-29-023-13W4,CRUDE,102/16-29-023-13W4/00,JOURNEY 102 HZ CESS 16-29-23-13,2018,50.9811287298,-111.7749718464
0489554,CHRONOS RESOURCES LTD.,12,2136.0M,W 200.0M,LAKE,897.9M,0489554,06,N 160.0M,NONE,01-25-037-23W4,OBSERVATION,100/01-25-037-23W4/00,CHRONOS MIKWAN,2018,52.2027608224001,-113.1503002858
0489555,RIDGEBACK RESOURCES INC.,12,4879.0M,E 394.1M,MONTNEY,771.1M,0489555,06,S 341.7M,OIL,13-31-063-18W5,CRUDE,100/13-33-063-18W5/00,RIDGEBACK HZ KAYBOB 13-33-63-18,2018,54.4964577776001,-116.713158229
0489556,BLACKSPUR OIL CORP.,13,2600.0M,E 165.0M,GLAUCONITIC,733.6M,0489556,06,N 126.7M,OIL,04-02-020-14W4,CRUDE,102/14-02-020-14W4/00,BLACKSPUR HZ 102 BANTRY,2018,50.6609321292001,-111.841869463
0489557,BLACKSPUR OIL CORP.,13,3600.0M,E 190.0M,GLAUCONITIC,733.4M,0489557,06,N 101.8M,OIL,04-02-020-14W4,CRUDE,102/15-36-019-14W4/00,BLACKSPUR HZ 102 BANTRY 15-36-19-14,2018,50.6609321292001,-111.841869463
0489558,ALTURA ENERGY INC.,13,3800.0M,W 507.3M,REX,734.9M,0489558,06,S 703.4M,OIL,10-11-049-26W4,CRUDE,100/12-10-049-26W4/00,ALTURA LEDUC-WB 12-10-49-26,2018,53.2155776244001,-113.6859693788
0489559,EXSHAW OIL CORP.,13,4000.0M,W 537.7M,LAKE,911.1M,0489559,06,S 341.4M,OIL,15-18-077-07W6,CRUDE,100/09-17-077-07W6/00,EXSHAW OIL HZ VALHALLA 9-17-77-7,2018,55.6744938726001,-119.0631395054
0489560,RIFE RESOURCES LTD.,13,2334.3M,190.2M E,LLOYDMINSTER,654.2M,0489560,06,102/03-36-051-04W4/00 N,OIL,03-01-052-04W4,CRUDE,102/03-36-051-04W4/00,RIFE 102 HZ MORGAN 3-36-51-4,2018,53.455013358,-110.4628625626
0489561,CENOVUS FCCL LTD.,13,1565.0M,228.7M W,MCMURRAY,667.5M,0489561,06,113/03-20-070-04W4/00 S,BITUMEN,16-20-070-04W4,CRUDE,113/03-20-070-04W4/00,CVE FCCL W03P02-1 FISHER 3-20-70-4,2018,55.0764863486001,-110.5675351576
0489562,TOURMALINE OIL CORP.,13,4376.0M,W 143.2M,RIVER,1244.2M,0489562,06,N 323.5M,GAS,01-20-060-26W5,PRODUCTION,100/08-21-060-26W5/00,TOURMALINE HZ LELAND 8-21-60-26,2018,54.1976793808334,-117.8540765115
0489563,ANEGADA OIL CORP.,13,3265.0M,W 55.0M,LAKE,747M,0489563,06,N 375.1M,OIL,01-02-074-08W6,CRUDE,100/12-02-074-08W6/00,ANEGADA HZ 12C WEMBLEY 12-2-74-8,2018,55.3764183988001,-119.1053761192
0489564,ANEGADA OIL CORP.,13,3265.0M,W 55.0M,LAKE,747.7M,0489564,06,N 400.1M,OIL,01-02-074-08W6,CRUDE,100/05-06-074-07W6/00,ANEGADA HZ 5A LA GLACE 5-6-74-7,2018,55.3764183988001,-119.1053761192
0489565,EXSHAW OIL CORP.,14,4000.0M,W 556.7M,LAKE,911.2M,0489565,06,S 323.2M,OIL,15-18-077-07W6,CRUDE,100/10-24-077-08W6/00,EXSHAW OIL HZ VALHALLA 10-24-77-8,2018,55.6744938726001,-119.0631395054
0489566,EXSHAW OIL CORP.,14,4000.0M,W 550.3M,LAKE,911.1M,0489566,06,S 329.3M,OIL,15-18-077-07W6,CRUDE,100/06-24-077-08W6/00,EXSHAW OIL HZ VALHALLA 6-24-77-8,2018,55.6744938726001,-119.0631395054
0489567,BLACKSPUR OIL CORP.,14,2700.0M,60.0M E,SUNBURST,786M,0489567,06,100/13-19-020-16W4/00 N,OIL,04-19-020-16W4,CRUDE,100/13-19-020-16W4/00,BLACKSPUR HZ COUNTESS,2018,50.7044739754,-112.2112951012
0489568,TOURMALINE OIL CORP.,14,3300.0M,E 116.2M,LAKE,670.5M,0489568,06,S 572.0M,OIL,12-02-084-08W6,CRUDE,100/08-04-084-08W6/00,TOURMALINE HZ CECIL 8-4-84-8,2018,56.2568977784001,-119.1503119086
0489569,TOURMALINE OIL CORP.,14,3300.0M,E 122.4M,LAKE,670.5M,0489569,06,S 578.2M,OIL,12-02-084-08W6,CRUDE,100/06-01-084-08W6/00,TOURMALINE HZ CECIL 6-1-84-8,2018,56.2568977784001,-119.1503119086
0489570,CANADIAN NATURAL RESOURCES LIMITED,14,552.1M,368.2M E,LLOYDMINSTER,537.4M,0489570,06,100/04-23-063-04W4/00 N,BITUMEN,03-23-063-04W4,CRUDE,100/04-23-063-04W4/00,CNRL 4A COLD LK 4-23-63-4,2018,54.4584342840001,-110.499737243
0489571,CANADIAN NATURAL RESOURCES LIMITED,14,593.0M,323.3M E,LLOYDMINSTER,537.4M,0489571,06,102/04-23-063-04W4/00 N,BITUMEN,03-23-063-04W4,CRUDE,102/04-23-063-04W4/00,CNRL 4C COLD LK 4-23-63-4,2018,54.4584342840001,-110.499737243
0489572,CANADIAN NATURAL RESOURCES LIMITED,14,736.0M,334.5M E,LLOYDMINSTER,537.4M,0489572,06,100/05-23-063-04W4/00 N,BITUMEN,03-23-063-04W4,CRUDE,100/05-23-063-04W4/00,CNRL 5C COLD LK 5-23-63-4,2018,54.4584342840001,-110.499737243
0489573,CANADIAN NATURAL RESOURCES LIMITED,14,428.0M,345.7M E,LLOYDMINSTER,537.4M,0489573,06,100/06-23-063-04W4/00 N,BITUMEN,03-23-063-04W4,CRUDE,100/06-23-063-04W4/00,CNRL 6B COLD LK 6-23-63-4,2018,54.4584342840001,-110.499737243
0489574,CANADIAN NATURAL RESOURCES LIMITED,14,731.0M,357.0M E,LLOYDMINSTER,537.4M,0489574,06,100/12-23-063-04W4/00 N,BITUMEN,03-23-063-04W4,CRUDE,100/12-23-063-04W4/00,CNRL 12A COLD LK 12-23-63-4,2018,54.4584342840001,-110.499737243
